label,text,source,group_id
Warranty,"['Tripath provides an end user limited warranty for retail Products, and one-year limited warranty for OEM products.', 'For OEM Products, Tripath warrants that the Products will be free of manufacturing and workmanship defects for one year from the date of shipment by Distributor to a customer, or eighteen months from the date of shipment to Distributor, whichever is sooner.']",cuad,"cuad:ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT.PDF"
Warranty,"[""In order to receive the remedy provided for hereunder, Distributor shall\n\n\n\n\n\n deliver to WGT a sample of the Product which Distributor finds to be defective in workmanship or materials, or damaged in shipment prior to Distributor assuming the risk of loss or damage , along with a written explanation of the alleged defect within thirty (30) days from the later of Distributor's initial receipt of such Product from WGT or from the delivery of such Product to an end-user.""]",cuad,cuad:EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT.PDF
Warranty,"[""In the event that any portion of the shipment fails to conform to the Product Specifications, Astellas shall notify FG within [ * ] of Astellas' receipt of such shipment."", ""If Astellas detects at any time any defect in the Lead Compound which has not been found through Astellas' inspection, it shall notify FG to that effect within [ * ] of the discovery of such defect, and the procedures set forth above in this Section 12.7 shall be applied to such defective Lead Compound, provided, that FG shall only be responsible to pay for costs of defects that are the result of FG's gross negligence or willful misconduct."", 'In the absence of such notification, Astellas shall be deemed to have accepted the shipment.']",cuad,cuad:FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF
Warranty,"['FCC shall promptly, but in no event later than three (3) days after the date of such purchase order, confirm its acceptance or rejection of such purchase order by written notice to Flotek.']",cuad,cuad:FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT.PDF
Warranty,"['CPDC hereby provides a limited product warranty, and accordingly does warrant for each Batch, that the Product shipped will (i) conform with the Specifications, (ii) be manufactured, tested, processed, packed and prepared for shipment in accordance with cGMPs, and (iii) be free from defects in material and workmanship for the period from the date of manufacture to the expiry date set out on each Unit of Product packed and prepared for shipment.']",cuad,cuad:FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION.PDF
Warranty,"['For claims regarding the quantity or quality of Hydrocarbons, these shall be presented in writing at the latest within fifteen (15) calendar days after the date of delivery or withdrawal of the Hydrocarbon or the date in which the report for the Volumetric Compensation for Quality is issued.']",cuad,cuad:GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.PDF
Warranty,"['Within Seven (7) days of receipt of such Products, Distributor will notify Company of any shortages, defects, non-conformance, and Company will promptly replace such Products free of charge.']",cuad,cuad:GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement.pdf
Warranty,"['For ninety (90) days after delivery of a Product to Distributor, Developer warrants that media upon which the Products are delivered shall be of good quality and workmanship.']",cuad,cuad:HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT.PDF
Warranty,"['If, upon inspecting and testing the API, INTERSECT determines that a lot of API does not conform to the Product Specifications, then INTERSECT shall, within such thirty (30) day period, give HOVIONE written notice of such non-conformity (setting forth the details of such non-conformity):Unless HOVIONE objects, within 20 working days from the notice by INTERSECT, to the non-conformity INTERSECT will return the non-conforming API to HOVIONE. A']",cuad,"cuad:INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF"
Warranty,"['The Distributor shall have thirty (30) days (the ""Inspection Period"") upon receipt of each shipment to inspect and test the Products.']",cuad,cuad:ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement.pdf
Warranty,"['Contractor represents and warrants that, for the Warranty Period, the Products (i) will be free from defects in workmanship, material (only to the same extent as the original manufacturer of the material warrants the Contractor), and manufacture; (ii) will comply the Specifications IPC610.B standard (in all material respects and unless otherwise was instructed by Customer).', 'For the purpose of this Agreement, ""Warranty Period"" shall mean twelve (12) months as of the date of delivery to Customer.']",cuad,cuad:InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement.pdf
Warranty,['Supply of drugs/medications and spare parts during and after the warranty period.'],cuad,cuad:KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.PDF
Warranty,"['Kitov shall provide Dexcel with written notification of any shortfalls in shipment quantity, and (a) any out-of-specification temperature excursions based on the downloaded data logger information following compliance with the provisions of the Quality Agreement, and/or (b) any failure of the Product to meet the Specifications which are apparent upon visual inspection and/or identification testing of the Product delivered to it by Dexcel (each of (a) and (b) being an ""Apparent Defect""), such notification to be provided within thirty (30) Working Days of receipt of the Product at Kitov\'s warehouse, accompanied by samples of any such allegedly defective Product and any such Product shall not be removed from quarantine until their status is resolved.', 'In the event that a defect is not apparent upon visual inspection during the shelf life of the Product (""Hidden Defect""), Kitov shall use commercially reasonably best efforts to provide Dexcel with written notification within thirty (30) Working Days of discovering the same, to be accompanied by samples of any such allegedly defective Product, if such samples are available In the event of any failure by Kitov to provide Dexcel with written notification of any such shortfall, Apparent Defect or Hidden Defect within the respective aforementioned periods, it shall be deemed as Kitov having accepted the relevant consignment.']",cuad,cuad:KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement.pdf
Warranty,"['In the event that Company is unable or unwilling to promptly perform any warranty work without reasonable cause and following full and fair opportunity to do so, or in the event of the necessity for emergency repairs of a defective Product for which there is no reasonable possibility of performance by Company, Distributor may perform such warranty work or hire a third party to perform such warranty work and the reasonable cost thereof shall be paid by Company.', ""Company further warrants that the Products sold hereunder shall be free from defects in design, materials and workmanship for a period of twenty-four (24) months after delivery to Distributor's end-user."", 'The Company represents that, to the best of its knowledge, Products are in compliance with all laws, and that the Products will not be hazardous or dangerous when used for their intended purpose. Products do not cause harmful emissions or other environmental hazards and Products do not violate or infringe any patents, copyrights, trademarks or other rights of nay third party(ies).', 'The Company reserves the right to reject any Products that are not factory sealed and in new and unused condition.', 'If Company does not give Annual Notice pursuant to Section 3.1 hereof, Distributor may, within 90 days of modification, improvement or alteration, return the Products to the Company.', ""If, within the twenty-four (24) month warranty period set forth above, Company received from Distributor or any of Distributor's end-user's a notice which may be oral notice confirmed in writing) that any of the Products sold hereunder do not meet the Warranties specified above, Company shall thereupon correct each such defect by providing the necessary repairs, and/or replacement parts, or if necessary, Products."", 'The Company shall not have any obligation with respect to Products after 365 days following delivery to Distributor, except as provided herein.', ""In the event of any damages or other defect in a Product which is discovered by Distributor within 365 days of satisfactory installation of a Product at Distributor's or a subdistributor's customer, the Distributor shall promptly report the same to the Company and reasonably demonstrate the defect to the Company.""]",cuad,cuad:LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT.PDF
Warranty,"['Unless Liquidmetal notifies Eutectix that the Liquidmetal Product does not meet the Specifications within thirty (30) calendar days after receipt of the Liquidmetal Product, then the Liquidmetal Product shall be deemed Accepted.']",cuad,cuad:LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement.pdf
